AÑO,CVE_GEO,ENTIDAD,HOMBRES,MUJERES,POBLACION,PIRAMIDE,CUM_DIFF,DELITOS,TOTAL_DELITOS,PERCEPCION,TASA_DELICTIVA,KPI_IIC,KPI_IIC_Color
2019,8,Chihuahua,1867409,1888329,3755738,"{'HOMBRES': [156482, 173619, 174786, 175346, 170320, 162238, 141812, 120664, 116493, 114634, 100946, 81494, 60254, 42424, 31806, 22028, 13103, 8960], 'MUJERES': [150723, 166903, 168600, 169898, 164415, 157503, 142751, 130625, 126842, 120028, 103778, 84977, 64919, 47399, 36478, 25730, 15488, 11272], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.076409,"{'Homicidios': 1856, 'Lesiones': 3952, 'Feminicidio': 26, 'Secuestros': 15, 'Violación': 732, 'Robo a casa': 2602, 'Robo a vehículo': 3957, 'Robo a negocio': 1902, 'Extorsión': 15, 'Violencia familiar': 9479, 'Narcomenudeo': 6400}",30936,80.8,823.7,70.0,3
2019,9,Ciudad de México,4471799,4848929,9320728,"{'HOMBRES': [281617, 304429, 325371, 356224, 391781, 415245, 379532, 319129, 300487, 297092, 273724, 238108, 190771, 141546, 106378, 71830, 43225, 35310], 'MUJERES': [271431, 293837, 315680, 346003, 378709, 405747, 391668, 365653, 357587, 347292, 317255, 279780, 230923, 178323, 140408, 101160, 65962, 61511], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.048948,"{'Homicidios': 1126, 'Lesiones': 5349, 'Feminicidio': 65, 'Secuestros': 153, 'Violación': 965, 'Robo a casa': 5663, 'Robo a vehículo': 10695, 'Robo a negocio': 18194, 'Extorsión': 675, 'Violencia familiar': 21816, 'Narcomenudeo': 5249}",69950,89.2,750.5,68.6,3
2019,10,Durango,911243,928847,1840090,"{'HOMBRES': [88158, 93094, 89884, 87618, 83159, 76764, 65057, 54240, 51253, 49420, 43784, 36770, 28696, 21284, 16609, 11929, 7540, 5984], 'MUJERES': [84499, 88902, 86799, 85010, 80813, 75929, 67473, 60758, 57943, 54208, 47333, 39672, 30944, 22931, 17868, 12915, 8210, 6640], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.08697,"{'Homicidios': 124, 'Lesiones': 1788, 'Feminicidio': 9, 'Secuestros': 1, 'Violación': 217, 'Robo a casa': 2646, 'Robo a vehículo': 838, 'Robo a negocio': 1366, 'Extorsión': 94, 'Violencia familiar': 5425, 'Narcomenudeo': 684}",13192,64.7,716.9,54.8,2
2019,11,Guanajuato,3015888,3170060,6185948,"{'HOMBRES': [285774, 291557, 291462, 294187, 286094, 267443, 228641, 190598, 175930, 163287, 139328, 114664, 89648, 66485, 50936, 35912, 22907, 21035], 'MUJERES': [275453, 280966, 283845, 290279, 286224, 275113, 248285, 224079, 207990, 185985, 156120, 128295, 100127, 74524, 57732, 41755, 27419, 25869], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.083144,"{'Homicidios': 2273, 'Lesiones': 12107, 'Feminicidio': 14, 'Secuestros': 8, 'Violación': 537, 'Robo a casa': 4358, 'Robo a vehículo': 3768, 'Robo a negocio': 6146, 'Extorsión': 18, 'Violencia familiar': 9362, 'Narcomenudeo': 8174}",46765,88.8,756.0,60.7,3
2019,12,Guerrero,1743190,1865092,3608282,"{'HOMBRES': [186843, 185530, 184773, 173473, 152348, 134643, 114995, 96574, 90008, 86117, 77764, 67982, 55715, 43215, 34767, 25673, 16905, 15865], 'MUJERES': [180179, 179128, 181385, 175917, 160890, 147688, 131170, 117364, 109229, 100303, 88384, 76224, 61874, 48108, 39163, 29642, 20025, 18419], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.092215,"{'Homicidios': 1329, 'Lesiones': 1953, 'Feminicidio': 13, 'Secuestros': 35, 'Violación': 200, 'Robo a casa': 266, 'Robo a vehículo': 2705, 'Robo a negocio': 541, 'Extorsión': 218, 'Violencia familiar': 2528, 'Narcomenudeo': 569}",10357,84.7,287.0,28.2,2
2019,13,Hidalgo,1483832,1590514,3074346,"{'HOMBRES': [126236, 143235, 147033, 142220, 129242, 119056, 106473, 93010, 88944, 85477, 75431, 63726, 50873, 38307, 29527, 20764, 12987, 11291], 'MUJERES': [121861, 138425, 143055, 140161, 131807, 128785, 122933, 115309, 109415, 99761, 84997, 70588, 55832, 42015, 32580, 23482, 15258, 14250], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.072391,"{'Homicidios': 246, 'Lesiones': 3905, 'Feminicidio': 19, 'Secuestros': 24, 'Violación': 585, 'Robo a casa': 2343, 'Robo a vehículo': 3381, 'Robo a negocio': 1805, 'Extorsión': 186, 'Violencia familiar': 4616, 'Narcomenudeo': 363}",17473,65.5,568.3,46.7,2
2019,14,Jalisco,4128467,4245957,8374424,"{'HOMBRES': [369147, 382328, 382035, 385276, 381767, 369729, 324413, 270181, 248063, 231785, 199354, 164976, 130780, 99221, 77184, 53460, 32107, 26661], 'MUJERES': [355589, 368545, 370544, 374622, 369538, 360603, 330665, 299159, 278918, 254015, 217499, 182687, 147213, 112705, 87996, 62345, 39010, 34304], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.079262,"{'Homicidios': 1647, 'Lesiones': 7370, 'Feminicidio': 53, 'Secuestros': 17, 'Violación': 368, 'Robo a casa': 5481, 'Robo a vehículo': 16232, 'Robo a negocio': 12242, 'Extorsión': 598, 'Violencia familiar': 9529, 'Narcomenudeo': 1370}",54907,77.7,655.7,66.6,3
2019,15,México,8326746,8747454,17074200,"{'HOMBRES': [691861, 738463, 765849, 782614, 770303, 739100, 648364, 551162, 525202, 508534, 446631, 365649, 275874, 194428, 139854, 90972, 52436, 39450], 'MUJERES': [666211, 712352, 746637, 766220, 754660, 739898, 690265, 645195, 623766, 578508, 493113, 402551, 307446, 220659, 162889, 111283, 68381, 57420], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.073866,"{'Homicidios': 2089, 'Lesiones': 40973, 'Feminicidio': 108, 'Secuestros': 174, 'Violación': 1154, 'Robo a casa': 7595, 'Robo a vehículo': 39363, 'Robo a negocio': 14055, 'Extorsión': 2128, 'Violencia familiar': 8074, 'Narcomenudeo': 3356}",119069,88.8,697.4,60.0,3
2019,16,Michoacán,2331252,2453234,4784486,"{'HOMBRES': [228406, 231455, 225460, 218642, 208576, 196381, 169124, 140577, 129989, 122592, 108105, 92827, 75788, 58662, 46697, 33956, 22291, 21724], 'MUJERES': [220769, 224491, 220827, 217806, 211323, 204079, 184088, 164149, 152179, 139031, 121197, 103770, 84101, 64815, 51828, 38492, 25768, 24521], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.084216,"{'Homicidios': 1453, 'Lesiones': 5358, 'Feminicidio': 11, 'Secuestros': 39, 'Violación': 306, 'Robo a casa': 1575, 'Robo a vehículo': 5943, 'Robo a negocio': 917, 'Extorsión': 2, 'Violencia familiar': 784, 'Narcomenudeo': 1877}",18265,80.2,381.8,37.3,2
2019,17,Morelos,962162,1024545,1986707,"{'HOMBRES': [78284, 85557, 87379, 89111, 87664, 82912, 71019, 59300, 56246, 55155, 50256, 43676, 35438, 26909, 20843, 14714, 9366, 8333], 'MUJERES': [75355, 82148, 84540, 87515, 87505, 85137, 77598, 71249, 68621, 64735, 57451, 49518, 40017, 30309, 23654, 17272, 11481, 10440], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.067884,"{'Homicidios': 745, 'Lesiones': 807, 'Feminicidio': 31, 'Secuestros': 61, 'Violación': 336, 'Robo a casa': 1532, 'Robo a vehículo': 2745, 'Robo a negocio': 1588, 'Extorsión': 162, 'Violencia familiar': 4308, 'Narcomenudeo': 772}",13087,88.5,658.7,64.1,3
2019,18,Nayarit,615163,620218,1235381,"{'HOMBRES': [53043, 60048, 59128, 56686, 53432, 51079, 45418, 38741, 36682, 34996, 30479, 25708, 20883, 16137, 12765, 9185, 5839, 4914], 'MUJERES': [50940, 57267, 56718, 54924, 52151, 50511, 46746, 42803, 40346, 36713, 31362, 26645, 21738, 16728, 13240, 9673, 6268, 5445], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.075786,"{'Homicidios': 146, 'Lesiones': 175, 'Feminicidio': 4, 'Secuestros': 2, 'Violación': 98, 'Robo a casa': 92, 'Robo a vehículo': 340, 'Robo a negocio': 64, 'Extorsión': 0, 'Violencia familiar': 651, 'Narcomenudeo': 287}",1859,60.5,150.5,13.5,1
2019,19,Nuevo León,2870853,2853668,5724521,"{'HOMBRES': [244988, 246773, 242925, 253714, 266782, 266958, 234813, 198218, 187552, 178727, 153240, 122868, 91727, 65216, 48678, 33261, 19790, 14623], 'MUJERES': [235386, 236467, 234241, 243999, 250675, 247273, 224399, 205609, 198359, 184073, 155959, 126476, 97136, 71888, 55995, 40181, 25156, 20396], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.077798,"{'Homicidios': 719, 'Lesiones': 3725, 'Feminicidio': 60, 'Secuestros': 23, 'Violación': 664, 'Robo a casa': 2217, 'Robo a vehículo': 1229, 'Robo a negocio': 2419, 'Extorsión': 428, 'Violencia familiar': 13961, 'Narcomenudeo': 2982}",28427,81.7,496.6,34.3,2
2019,20,Oaxaca,1999647,2166132,4165779,"{'HOMBRES': [195648, 205979, 204923, 190745, 168368, 155178, 138083, 117602, 109493, 103918, 92989, 80900, 66499, 51877, 42218, 32025, 21944, 21258], 'MUJERES': [189580, 200701, 201454, 192648, 178450, 172330, 159695, 144977, 134886, 122628, 106626, 91784, 75443, 59198, 48430, 37265, 25798, 24239], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.081553,"{'Homicidios': 875, 'Lesiones': 4055, 'Feminicidio': 25, 'Secuestros': 19, 'Violación': 342, 'Robo a casa': 1248, 'Robo a vehículo': 2551, 'Robo a negocio': 1254, 'Extorsión': 108, 'Violencia familiar': 5424, 'Narcomenudeo': 314}",16215,71.2,389.2,30.2,2
2019,21,Puebla,3179382,3418194,6597576,"{'HOMBRES': [312930, 315424, 318355, 317856, 301362, 274839, 231511, 192523, 178337, 166581, 144061, 120172, 94517, 70398, 54392, 38731, 24856, 22537], 'MUJERES': [302102, 305486, 311128, 314928, 304760, 289179, 260602, 236366, 220207, 197712, 167274, 139003, 110135, 83340, 65584, 48255, 32111, 30022], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.085254,"{'Homicidios': 890, 'Lesiones': 4328, 'Feminicidio': 50, 'Secuestros': 49, 'Violación': 455, 'Robo a casa': 2269, 'Robo a vehículo': 11319, 'Robo a negocio': 4396, 'Extorsión': 160, 'Violencia familiar': 7668, 'Narcomenudeo': 423}",32007,87.7,485.1,46.8,2
2019,22,Querétaro,1144518,1187227,2331745,"{'HOMBRES': [103270, 103921, 103311, 106001, 110281, 110704, 96312, 78559, 71078, 65093, 54629, 43895, 33014, 23215, 16900, 11429, 6969, 5937], 'MUJERES': [99143, 99437, 100172, 103743, 107775, 109622, 100592, 89686, 82317, 72947, 60133, 48130, 36530, 26431, 19855, 13861, 8760, 8093], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.080791,"{'Homicidios': 142, 'Lesiones': 4774, 'Feminicidio': 9, 'Secuestros': 5, 'Violación': 392, 'Robo a casa': 2871, 'Robo a vehículo': 4039, 'Robo a negocio': 2863, 'Extorsión': 206, 'Violencia familiar': 2755, 'Narcomenudeo': 1308}",19364,62.0,830.5,72.4,3
2019,23,Quintana Roo,912233,891829,1804062,"{'HOMBRES': [80149, 80694, 78200, 80023, 88441, 97028, 88821, 71641, 61892, 54009, 42848, 31589, 21634, 14194, 9578, 5848, 3226, 2418], 'MUJERES': [77269, 77886, 75848, 77689, 84394, 91134, 85515, 74215, 64259, 53420, 41440, 30837, 21521, 14362, 9796, 6097, 3468, 2679], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.084432,"{'Homicidios': 571, 'Lesiones': 2229, 'Feminicidio': 14, 'Secuestros': 22, 'Violación': 234, 'Robo a casa': 2751, 'Robo a vehículo': 2409, 'Robo a negocio': 5928, 'Extorsión': 230, 'Violencia familiar': 4573, 'Narcomenudeo': 864}",19825,82.1,1098.9,107.2,4
2019,24,San Luis Potosí,1390262,1456266,2846528,"{'HOMBRES': [125111, 130746, 134307, 134082, 125877, 116092, 100075, 83821, 78784, 76267, 68383, 58287, 46391, 35254, 28330, 21136, 14117, 13202], 'MUJERES': [120847, 126598, 131004, 132297, 126379, 120201, 109175, 98848, 93235, 86432, 75294, 63270, 49998, 38029, 30721, 23321, 15844, 14773], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.076579,"{'Homicidios': 377, 'Lesiones': 3922, 'Feminicidio': 24, 'Secuestros': 22, 'Violación': 574, 'Robo a casa': 1445, 'Robo a vehículo': 3496, 'Robo a negocio': 1407, 'Extorsión': 101, 'Violencia familiar': 7069, 'Narcomenudeo': 663}",19100,77.6,671.0,50.2,2
2019,25,Sinaloa,1518414,1542524,3060938,"{'HOMBRES': [127140, 136101, 139117, 142041, 138162, 128328, 110398, 95087, 92419, 90072, 79816, 67579, 53762, 40497, 31760, 22457, 13529, 10149], 'MUJERES': [121755, 129604, 134053, 137964, 134496, 126535, 113321, 104660, 101973, 96019, 83934, 71452, 57496, 43562, 33965, 24248, 15157, 12330], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.073969,"{'Homicidios': 707, 'Lesiones': 1798, 'Feminicidio': 34, 'Secuestros': 3, 'Violación': 150, 'Robo a casa': 357, 'Robo a vehículo': 3277, 'Robo a negocio': 804, 'Extorsión': 42, 'Violencia familiar': 3739, 'Narcomenudeo': 515}",11426,64.6,373.3,33.2,2
2019,26,Sonora,1489050,1482115,2971165,"{'HOMBRES': [119644, 133885, 137042, 138801, 134818, 127770, 112762, 97506, 93689, 90515, 80053, 67615, 52680, 37564, 27387, 18448, 10975, 7896], 'MUJERES': [115313, 128866, 131506, 132709, 127874, 121320, 110681, 102890, 99672, 93068, 81040, 68884, 54503, 39747, 29885, 21051, 13086, 10020], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.073049,"{'Homicidios': 948, 'Lesiones': 882, 'Feminicidio': 26, 'Secuestros': 11, 'Violación': 117, 'Robo a casa': 786, 'Robo a vehículo': 2515, 'Robo a negocio': 727, 'Extorsión': 16, 'Violencia familiar': 3131, 'Narcomenudeo': 1466}",10625,68.3,357.6,35.2,2
2019,27,Tabasco,1199968,1243702,2443670,"{'HOMBRES': [113341, 120006, 116777, 111364, 103968, 99309, 90359, 78307, 72837, 68373, 60144, 50239, 38374, 27155, 19763, 13541, 8546, 7565], 'MUJERES': [108892, 114828, 113072, 109968, 104945, 103503, 99356, 92940, 86008, 75761, 63055, 51344, 39286, 28224, 20771, 14357, 9142, 8250], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.08447,"{'Homicidios': 456, 'Lesiones': 3878, 'Feminicidio': 21, 'Secuestros': 28, 'Violación': 356, 'Robo a casa': 1886, 'Robo a vehículo': 3463, 'Robo a negocio': 2175, 'Extorsión': 167, 'Violencia familiar': 6062, 'Narcomenudeo': 91}",18583,90.2,760.5,61.0,3
2019,28,Tamaulipas,1763368,1802386,3565754,"{'HOMBRES': [147614, 161419, 161441, 159930, 154224, 147730, 132849, 116523, 112866, 109882, 96936, 79668, 60079, 42673, 32040, 22459, 13905, 11130], 'MUJERES': [142184, 154868, 155148, 154674, 149605, 145228, 136446, 129592, 126520, 117819, 100945, 83053, 64051, 47074, 36582, 26755, 17352, 14490], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.074088,"{'Homicidios': 543, 'Lesiones': 2172, 'Feminicidio': 15, 'Secuestros': 22, 'Violación': 489, 'Robo a casa': 1848, 'Robo a vehículo': 2544, 'Robo a negocio': 1347, 'Extorsión': 99, 'Violencia familiar': 6331, 'Narcomenudeo': 188}",15598,83.1,437.4,35.6,2
2019,29,Tlaxcala,657234,694407,1351641,"{'HOMBRES': [61847, 63451, 64644, 64933, 62122, 57112, 48555, 40806, 38165, 35917, 31198, 25812, 19710, 14168, 10779, 7778, 5149, 5088], 'MUJERES': [59521, 60961, 62535, 63169, 60978, 58261, 53796, 50031, 47187, 42432, 35633, 28913, 21948, 15890, 12191, 8929, 6029, 6003], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.081587,"{'Homicidios': 130, 'Lesiones': 177, 'Feminicidio': 5, 'Secuestros': 11, 'Violación': 24, 'Robo a casa': 119, 'Robo a vehículo': 1681, 'Robo a negocio': 123, 'Extorsión': 2, 'Violencia familiar': 15, 'Narcomenudeo': 129}",2416,69.4,178.7,22.4,1
2019,30,Veracruz,3960114,4236228,8196342,"{'HOMBRES': [322839, 362122, 370994, 363123, 336083, 312394, 278441, 241172, 232925, 233555, 217438, 189153, 152007, 115768, 91027, 64868, 40831, 35374], 'MUJERES': [310717, 347264, 358496, 357065, 340900, 332137, 314779, 296412, 287799, 273655, 243668, 207854, 167215, 128826, 102318, 74646, 48741, 43736], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.067646,"{'Homicidios': 1164, 'Lesiones': 5951, 'Feminicidio': 80, 'Secuestros': 226, 'Violación': 337, 'Robo a casa': 2696, 'Robo a vehículo': 6861, 'Robo a negocio': 6221, 'Extorsión': 649, 'Violencia familiar': 8691, 'Narcomenudeo': 406}",33282,87.6,406.1,36.6,2
2019,31,Yucatán,1137015,1167760,2304775,"{'HOMBRES': [93333, 98572, 99726, 103921, 106561, 104541, 91647, 76638, 70368, 64810, 55318, 46608, 38113, 29606, 23133, 16081, 9895, 8144], 'MUJERES': [90042, 95401, 97163, 101378, 103035, 101684, 93660, 85668, 80224, 71855, 60355, 50621, 41382, 32258, 25241, 17676, 10988, 9129], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.072069,"{'Homicidios': 26, 'Lesiones': 330, 'Feminicidio': 3, 'Secuestros': 0, 'Violación': 51, 'Robo a casa': 1379, 'Robo a vehículo': 231, 'Robo a negocio': 402, 'Extorsión': 6, 'Violencia familiar': 1015, 'Narcomenudeo': 314}",3757,37.5,163.0,15.1,1
2019,32,Zacatecas,802575,834185,1636760,"{'HOMBRES': [80123, 82305, 79454, 75595, 69410, 63666, 55282, 47038, 44990, 43859, 38837, 32355, 25412, 19500, 16123, 12321, 8317, 7988], 'MUJERES': [77274, 79355, 77308, 74964, 70637, 66937, 60792, 55229, 52303, 48414, 41794, 34671, 27064, 20598, 16901, 12978, 8804, 8162], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.086297,"{'Homicidios': 429, 'Lesiones': 1694, 'Feminicidio': 10, 'Secuestros': 38, 'Violación': 157, 'Robo a casa': 490, 'Robo a vehículo': 1461, 'Robo a negocio': 218, 'Extorsión': 282, 'Violencia familiar': 2364, 'Narcomenudeo': 276}",7419,80.6,453.3,35.9,2
2020,0,República Mexicana,62603141,65214851,127817992,"{'HOMBRES': [5414342, 5679943, 5788649, 5748390, 5629480, 5440967, 4834062, 4097338, 3736458, 3630980, 3222157, 2719132, 2134285, 1571769, 1178650, 827818, 511911, 436810], 'MUJERES': [5219000, 5472846, 5606988, 5634227, 5558019, 5461912, 5060307, 4649498, 4363625, 4086837, 3529003, 2967401, 2351747, 1761399, 1344722, 971479, 623184, 552657], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.07545,"{'Homicidios': 23896, 'Lesiones': 117477, 'Feminicidio': 780, 'Secuestros': 679, 'Violación': 9912, 'Robo a casa': 51645, 'Robo a vehículo': 118151, 'Robo a negocio': 78156, 'Extorsión': 6537, 'Violencia familiar': 181729, 'Narcomenudeo': 63312}",652274,78.6,510.3,43.0,2
2020,1,Aguascalientes,710503,737483,1447986,"{'HOMBRES': [68233, 69792, 68899, 69157, 68218, 64341, 54862, 44977, 40081, 38156, 33232, 27551, 21153, 15231, 11150, 7514, 4377, 3579], 'MUJERES': [65641, 67085, 66572, 67470, 66857, 63743, 56712, 50943, 47356, 43919, 37361, 30734, 23676, 17289, 12886, 8968, 5483, 4788], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.086677,"{'Homicidios': 56, 'Lesiones': 2843, 'Feminicidio': 3, 'Secuestros': 9, 'Violación': 162, 'Robo a casa': 1981, 'Robo a vehículo': 1305, 'Robo a negocio': 1590, 'Extorsión': 84, 'Violencia familiar': 1758, 'Narcomenudeo': 1463}",11254,54.6,777.2,63.7,3
2020,2,Baja California,1930049,1884248,3814297,"{'HOMBRES': [144290, 159081, 165206, 173279, 183503, 185215, 164283, 138981, 128348, 125436, 108327, 85401, 61366, 41556, 28822, 18663, 10545, 7747], 'MUJERES': [138866, 152548, 157902, 165177, 171835, 171849, 156356, 141765, 132921, 123295, 103072, 82708, 62627, 44899, 32603, 22216, 13259, 10350], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.069491,"{'Homicidios': 2234, 'Lesiones': 4621, 'Feminicidio': 24, 'Secuestros': 10, 'Violación': 459, 'Robo a casa': 2841, 'Robo a vehículo': 8356, 'Robo a negocio': 3151, 'Extorsión': 96, 'Violencia familiar': 8891, 'Narcomenudeo': 8053}",38736,64.2,1015.5,93.8,3
