fecha,entidad,delito_semaforo,incidentes
2021-05-01,Sonora,Secuestros,1
2021-06-01,Sonora,Secuestros,0
2021-07-01,Sonora,Secuestros,2
2021-08-01,Sonora,Secuestros,2
2021-09-01,Sonora,Secuestros,0
2021-10-01,Sonora,Secuestros,1
2021-11-01,Sonora,Secuestros,1
2021-12-01,Sonora,Secuestros,2
2021-01-01,Sonora,Violación,22
2021-02-01,Sonora,Violación,23
2021-03-01,Sonora,Violación,35
2021-04-01,Sonora,Violación,20
2021-05-01,Sonora,Violación,32
2021-06-01,Sonora,Violación,21
2021-07-01,Sonora,Violación,14
2021-08-01,Sonora,Violación,30
2021-09-01,Sonora,Violación,21
2021-10-01,Sonora,Violación,24
2021-11-01,Sonora,Violación,23
2021-12-01,Sonora,Violación,24
2021-01-01,Sonora,Violencia familiar,655
2021-02-01,Sonora,Violencia familiar,615
2021-03-01,Sonora,Violencia familiar,859
2021-04-01,Sonora,Violencia familiar,740
2021-05-01,Sonora,Violencia familiar,669
2021-06-01,Sonora,Violencia familiar,647
2021-07-01,Sonora,Violencia familiar,450
2021-08-01,Sonora,Violencia familiar,522
2021-09-01,Sonora,Violencia familiar,498
2021-10-01,Sonora,Violencia familiar,581
2021-11-01,Sonora,Violencia familiar,565
2021-12-01,Sonora,Violencia familiar,424
2021-01-01,Tabasco,Extorsión,7
2021-02-01,Tabasco,Extorsión,6
2021-03-01,Tabasco,Extorsión,9
2021-04-01,Tabasco,Extorsión,7
2021-05-01,Tabasco,Extorsión,8
2021-06-01,Tabasco,Extorsión,10
2021-07-01,Tabasco,Extorsión,8
2021-08-01,Tabasco,Extorsión,8
2021-09-01,Tabasco,Extorsión,7
2021-10-01,Tabasco,Extorsión,19
2021-11-01,Tabasco,Extorsión,7
2021-12-01,Tabasco,Extorsión,8
2021-01-01,Tabasco,Feminicidio,0
2021-02-01,Tabasco,Feminicidio,0
2021-03-01,Tabasco,Feminicidio,1
2021-04-01,Tabasco,Feminicidio,0
2021-05-01,Tabasco,Feminicidio,2
2021-06-01,Tabasco,Feminicidio,3
2021-07-01,Tabasco,Feminicidio,1
2021-08-01,Tabasco,Feminicidio,1
2021-09-01,Tabasco,Feminicidio,0
2021-10-01,Tabasco,Feminicidio,3
2021-11-01,Tabasco,Feminicidio,2
2021-12-01,Tabasco,Feminicidio,2
2021-01-01,Tabasco,Homicidios,32
2021-02-01,Tabasco,Homicidios,40
2021-03-01,Tabasco,Homicidios,34
2021-04-01,Tabasco,Homicidios,46
2021-05-01,Tabasco,Homicidios,39
2021-06-01,Tabasco,Homicidios,33
2021-07-01,Tabasco,Homicidios,28
2021-08-01,Tabasco,Homicidios,41
2021-09-01,Tabasco,Homicidios,34
2021-10-01,Tabasco,Homicidios,23
2021-11-01,Tabasco,Homicidios,17
2021-12-01,Tabasco,Homicidios,23
2021-01-01,Tabasco,Lesiones,316
2021-02-01,Tabasco,Lesiones,332
2021-03-01,Tabasco,Lesiones,450
2021-04-01,Tabasco,Lesiones,403
2021-05-01,Tabasco,Lesiones,398
2021-06-01,Tabasco,Lesiones,391
2021-07-01,Tabasco,Lesiones,371
2021-08-01,Tabasco,Lesiones,371
2021-09-01,Tabasco,Lesiones,337
2021-10-01,Tabasco,Lesiones,326
2021-11-01,Tabasco,Lesiones,264
2021-12-01,Tabasco,Lesiones,305
2021-01-01,Tabasco,Narcomenudeo,8
2021-02-01,Tabasco,Narcomenudeo,1
2021-03-01,Tabasco,Narcomenudeo,12
2021-04-01,Tabasco,Narcomenudeo,3
2021-05-01,Tabasco,Narcomenudeo,2
2021-06-01,Tabasco,Narcomenudeo,4
2021-07-01,Tabasco,Narcomenudeo,3
2021-08-01,Tabasco,Narcomenudeo,3
2021-09-01,Tabasco,Narcomenudeo,4
2021-10-01,Tabasco,Narcomenudeo,5
2021-11-01,Tabasco,Narcomenudeo,3
2021-12-01,Tabasco,Narcomenudeo,0
2021-01-01,Tabasco,Robo a casa,113
2021-02-01,Tabasco,Robo a casa,126
2021-03-01,Tabasco,Robo a casa,145
2021-04-01,Tabasco,Robo a casa,107
2021-05-01,Tabasco,Robo a casa,117
2021-06-01,Tabasco,Robo a casa,137
2021-07-01,Tabasco,Robo a casa,136
2021-08-01,Tabasco,Robo a casa,129
2021-09-01,Tabasco,Robo a casa,141
2021-10-01,Tabasco,Robo a casa,139
2021-11-01,Tabasco,Robo a casa,131
2021-12-01,Tabasco,Robo a casa,117
2021-01-01,Tabasco,Robo a negocio,103
2021-02-01,Tabasco,Robo a negocio,102
2021-03-01,Tabasco,Robo a negocio,73
2021-04-01,Tabasco,Robo a negocio,81
2021-05-01,Tabasco,Robo a negocio,98
2021-06-01,Tabasco,Robo a negocio,108
2021-07-01,Tabasco,Robo a negocio,69
2021-08-01,Tabasco,Robo a negocio,81
2021-09-01,Tabasco,Robo a negocio,103
2021-10-01,Tabasco,Robo a negocio,105
2021-11-01,Tabasco,Robo a negocio,98
2021-12-01,Tabasco,Robo a negocio,91
2021-01-01,Tabasco,Robo a vehículo,216
2021-02-01,Tabasco,Robo a vehículo,208
2021-03-01,Tabasco,Robo a vehículo,217
2021-04-01,Tabasco,Robo a vehículo,180
2021-05-01,Tabasco,Robo a vehículo,206
2021-06-01,Tabasco,Robo a vehículo,251
2021-07-01,Tabasco,Robo a vehículo,284
2021-08-01,Tabasco,Robo a vehículo,192
2021-09-01,Tabasco,Robo a vehículo,223
2021-10-01,Tabasco,Robo a vehículo,256
2021-11-01,Tabasco,Robo a vehículo,210
2021-12-01,Tabasco,Robo a vehículo,220
2021-01-01,Tabasco,Secuestros,2
2021-02-01,Tabasco,Secuestros,0
2021-03-01,Tabasco,Secuestros,2
2021-04-01,Tabasco,Secuestros,2
2021-05-01,Tabasco,Secuestros,4
2021-06-01,Tabasco,Secuestros,2
2021-07-01,Tabasco,Secuestros,2
2021-08-01,Tabasco,Secuestros,0
2021-09-01,Tabasco,Secuestros,1
2021-10-01,Tabasco,Secuestros,0
2021-11-01,Tabasco,Secuestros,1
2021-12-01,Tabasco,Secuestros,0
2021-01-01,Tabasco,Violación,19
2021-02-01,Tabasco,Violación,18
2021-03-01,Tabasco,Violación,36
2021-04-01,Tabasco,Violación,28
2021-05-01,Tabasco,Violación,22
2021-06-01,Tabasco,Violación,30
2021-07-01,Tabasco,Violación,29
2021-08-01,Tabasco,Violación,31
2021-09-01,Tabasco,Violación,43
2021-10-01,Tabasco,Violación,27
2021-11-01,Tabasco,Violación,16
2021-12-01,Tabasco,Violación,31
2021-01-01,Tabasco,Violencia familiar,570
2021-02-01,Tabasco,Violencia familiar,535
2021-03-01,Tabasco,Violencia familiar,792
2021-04-01,Tabasco,Violencia familiar,768
2021-05-01,Tabasco,Violencia familiar,797
2021-06-01,Tabasco,Violencia familiar,682
2021-07-01,Tabasco,Violencia familiar,658
2021-08-01,Tabasco,Violencia familiar,643
2021-09-01,Tabasco,Violencia familiar,604
2021-10-01,Tabasco,Violencia familiar,637
2021-11-01,Tabasco,Violencia familiar,525
2021-12-01,Tabasco,Violencia familiar,580
2021-01-01,Tamaulipas,Extorsión,8
2021-02-01,Tamaulipas,Extorsión,9
2021-03-01,Tamaulipas,Extorsión,7
2021-04-01,Tamaulipas,Extorsión,11
2021-05-01,Tamaulipas,Extorsión,6
2021-06-01,Tamaulipas,Extorsión,6
2021-07-01,Tamaulipas,Extorsión,6
2021-08-01,Tamaulipas,Extorsión,12
2021-09-01,Tamaulipas,Extorsión,7
2021-10-01,Tamaulipas,Extorsión,5
2021-11-01,Tamaulipas,Extorsión,7
2021-12-01,Tamaulipas,Extorsión,12
2021-01-01,Tamaulipas,Feminicidio,0
2021-02-01,Tamaulipas,Feminicidio,0
2021-03-01,Tamaulipas,Feminicidio,1
2021-04-01,Tamaulipas,Feminicidio,1
2021-05-01,Tamaulipas,Feminicidio,1
2021-06-01,Tamaulipas,Feminicidio,0
2021-07-01,Tamaulipas,Feminicidio,0
2021-08-01,Tamaulipas,Feminicidio,0
2021-09-01,Tamaulipas,Feminicidio,1
2021-10-01,Tamaulipas,Feminicidio,0
2021-11-01,Tamaulipas,Feminicidio,1
2021-12-01,Tamaulipas,Feminicidio,0
2021-01-01,Tamaulipas,Homicidios,35
2021-02-01,Tamaulipas,Homicidios,39
2021-03-01,Tamaulipas,Homicidios,40
2021-04-01,Tamaulipas,Homicidios,42
2021-05-01,Tamaulipas,Homicidios,47
2021-06-01,Tamaulipas,Homicidios,47
2021-07-01,Tamaulipas,Homicidios,35
2021-08-01,Tamaulipas,Homicidios,56
2021-09-01,Tamaulipas,Homicidios,50
2021-10-01,Tamaulipas,Homicidios,58
2021-11-01,Tamaulipas,Homicidios,37
2021-12-01,Tamaulipas,Homicidios,39
2021-01-01,Tamaulipas,Lesiones,142
2021-02-01,Tamaulipas,Lesiones,166
2021-03-01,Tamaulipas,Lesiones,200
2021-04-01,Tamaulipas,Lesiones,212
2021-05-01,Tamaulipas,Lesiones,178
2021-06-01,Tamaulipas,Lesiones,190
2021-07-01,Tamaulipas,Lesiones,174
2021-08-01,Tamaulipas,Lesiones,185
2021-09-01,Tamaulipas,Lesiones,164
2021-10-01,Tamaulipas,Lesiones,198
2021-11-01,Tamaulipas,Lesiones,169
2021-12-01,Tamaulipas,Lesiones,169
2021-01-01,Tamaulipas,Narcomenudeo,21
2021-02-01,Tamaulipas,Narcomenudeo,19
2021-03-01,Tamaulipas,Narcomenudeo,12
2021-04-01,Tamaulipas,Narcomenudeo,13
2021-05-01,Tamaulipas,Narcomenudeo,10
2021-06-01,Tamaulipas,Narcomenudeo,9
2021-07-01,Tamaulipas,Narcomenudeo,7
2021-08-01,Tamaulipas,Narcomenudeo,21
2021-09-01,Tamaulipas,Narcomenudeo,12
2021-10-01,Tamaulipas,Narcomenudeo,12
2021-11-01,Tamaulipas,Narcomenudeo,15
2021-12-01,Tamaulipas,Narcomenudeo,13
2021-01-01,Tamaulipas,Robo a casa,111
2021-02-01,Tamaulipas,Robo a casa,83
2021-03-01,Tamaulipas,Robo a casa,131
2021-04-01,Tamaulipas,Robo a casa,118
2021-05-01,Tamaulipas,Robo a casa,138
2021-06-01,Tamaulipas,Robo a casa,121
2021-07-01,Tamaulipas,Robo a casa,130
2021-08-01,Tamaulipas,Robo a casa,126
2021-09-01,Tamaulipas,Robo a casa,127
2021-10-01,Tamaulipas,Robo a casa,166
2021-11-01,Tamaulipas,Robo a casa,123
2021-12-01,Tamaulipas,Robo a casa,136
2021-01-01,Tamaulipas,Robo a negocio,110
2021-02-01,Tamaulipas,Robo a negocio,88
2021-03-01,Tamaulipas,Robo a negocio,104
2021-04-01,Tamaulipas,Robo a negocio,124
2021-05-01,Tamaulipas,Robo a negocio,107
2021-06-01,Tamaulipas,Robo a negocio,114
2021-07-01,Tamaulipas,Robo a negocio,96
2021-08-01,Tamaulipas,Robo a negocio,105
2021-09-01,Tamaulipas,Robo a negocio,128
2021-10-01,Tamaulipas,Robo a negocio,130
2021-11-01,Tamaulipas,Robo a negocio,108
2021-12-01,Tamaulipas,Robo a negocio,131
2021-01-01,Tamaulipas,Robo a vehículo,175
2021-02-01,Tamaulipas,Robo a vehículo,151
2021-03-01,Tamaulipas,Robo a vehículo,220
2021-04-01,Tamaulipas,Robo a vehículo,200
2021-05-01,Tamaulipas,Robo a vehículo,202
2021-06-01,Tamaulipas,Robo a vehículo,212
2021-07-01,Tamaulipas,Robo a vehículo,204
2021-08-01,Tamaulipas,Robo a vehículo,201
2021-09-01,Tamaulipas,Robo a vehículo,222
2021-10-01,Tamaulipas,Robo a vehículo,187
2021-11-01,Tamaulipas,Robo a vehículo,181
2021-12-01,Tamaulipas,Robo a vehículo,182
2021-01-01,Tamaulipas,Secuestros,0
2021-02-01,Tamaulipas,Secuestros,1
2021-03-01,Tamaulipas,Secuestros,2
2021-04-01,Tamaulipas,Secuestros,2
2021-05-01,Tamaulipas,Secuestros,2
2021-06-01,Tamaulipas,Secuestros,2
2021-07-01,Tamaulipas,Secuestros,4
2021-08-01,Tamaulipas,Secuestros,2
2021-09-01,Tamaulipas,Secuestros,1
2021-10-01,Tamaulipas,Secuestros,5
2021-11-01,Tamaulipas,Secuestros,1
2021-12-01,Tamaulipas,Secuestros,1
2021-01-01,Tamaulipas,Violación,34
2021-02-01,Tamaulipas,Violación,36
2021-03-01,Tamaulipas,Violación,52
2021-04-01,Tamaulipas,Violación,40
2021-05-01,Tamaulipas,Violación,47
2021-06-01,Tamaulipas,Violación,56
2021-07-01,Tamaulipas,Violación,52
2021-08-01,Tamaulipas,Violación,51
2021-09-01,Tamaulipas,Violación,33
2021-10-01,Tamaulipas,Violación,61
2021-11-01,Tamaulipas,Violación,47
2021-12-01,Tamaulipas,Violación,50
2021-01-01,Tamaulipas,Violencia familiar,474
2021-02-01,Tamaulipas,Violencia familiar,473
2021-03-01,Tamaulipas,Violencia familiar,701
2021-04-01,Tamaulipas,Violencia familiar,751
2021-05-01,Tamaulipas,Violencia familiar,731
2021-06-01,Tamaulipas,Violencia familiar,757
2021-07-01,Tamaulipas,Violencia familiar,658
2021-08-01,Tamaulipas,Violencia familiar,738
2021-09-01,Tamaulipas,Violencia familiar,703
2021-10-01,Tamaulipas,Violencia familiar,662
2021-11-01,Tamaulipas,Violencia familiar,585
2021-12-01,Tamaulipas,Violencia familiar,611
2021-01-01,Tlaxcala,Extorsión,0
2021-02-01,Tlaxcala,Extorsión,0
2021-03-01,Tlaxcala,Extorsión,1
2021-04-01,Tlaxcala,Extorsión,0
2021-05-01,Tlaxcala,Extorsión,0
2021-06-01,Tlaxcala,Extorsión,0
2021-07-01,Tlaxcala,Extorsión,0
2021-08-01,Tlaxcala,Extorsión,1
2021-09-01,Tlaxcala,Extorsión,1
2021-10-01,Tlaxcala,Extorsión,0
2021-11-01,Tlaxcala,Extorsión,1
2021-12-01,Tlaxcala,Extorsión,0
2021-01-01,Tlaxcala,Feminicidio,2
2021-02-01,Tlaxcala,Feminicidio,1
2021-03-01,Tlaxcala,Feminicidio,0
2021-04-01,Tlaxcala,Feminicidio,2
2021-05-01,Tlaxcala,Feminicidio,2
2021-06-01,Tlaxcala,Feminicidio,0
2021-07-01,Tlaxcala,Feminicidio,0
2021-08-01,Tlaxcala,Feminicidio,1
2021-09-01,Tlaxcala,Feminicidio,1
2021-10-01,Tlaxcala,Feminicidio,0
2021-11-01,Tlaxcala,Feminicidio,0
2021-12-01,Tlaxcala,Feminicidio,1
2021-01-01,Tlaxcala,Homicidios,8
2021-02-01,Tlaxcala,Homicidios,6
2021-03-01,Tlaxcala,Homicidios,13
2021-04-01,Tlaxcala,Homicidios,10
2021-05-01,Tlaxcala,Homicidios,11
2021-06-01,Tlaxcala,Homicidios,10
2021-07-01,Tlaxcala,Homicidios,9
2021-08-01,Tlaxcala,Homicidios,7
2021-09-01,Tlaxcala,Homicidios,14
2021-10-01,Tlaxcala,Homicidios,13
2021-11-01,Tlaxcala,Homicidios,9
2021-12-01,Tlaxcala,Homicidios,7
2021-01-01,Tlaxcala,Lesiones,15
2021-02-01,Tlaxcala,Lesiones,32
2021-03-01,Tlaxcala,Lesiones,18
2021-04-01,Tlaxcala,Lesiones,23
2021-05-01,Tlaxcala,Lesiones,25
2021-06-01,Tlaxcala,Lesiones,29
2021-07-01,Tlaxcala,Lesiones,12
2021-08-01,Tlaxcala,Lesiones,12
2021-09-01,Tlaxcala,Lesiones,19
2021-10-01,Tlaxcala,Lesiones,24
2021-11-01,Tlaxcala,Lesiones,18
2021-12-01,Tlaxcala,Lesiones,8
2021-01-01,Tlaxcala,Narcomenudeo,20
2021-02-01,Tlaxcala,Narcomenudeo,14
2021-03-01,Tlaxcala,Narcomenudeo,13
2021-04-01,Tlaxcala,Narcomenudeo,13
2021-05-01,Tlaxcala,Narcomenudeo,22
2021-06-01,Tlaxcala,Narcomenudeo,18
2021-07-01,Tlaxcala,Narcomenudeo,17
2021-08-01,Tlaxcala,Narcomenudeo,16
2021-09-01,Tlaxcala,Narcomenudeo,16
2021-10-01,Tlaxcala,Narcomenudeo,21
2021-11-01,Tlaxcala,Narcomenudeo,11
2021-12-01,Tlaxcala,Narcomenudeo,5
2021-01-01,Tlaxcala,Robo a casa,37
2021-02-01,Tlaxcala,Robo a casa,41
2021-03-01,Tlaxcala,Robo a casa,53
2021-04-01,Tlaxcala,Robo a casa,37
2021-05-01,Tlaxcala,Robo a casa,47
2021-06-01,Tlaxcala,Robo a casa,24
2021-07-01,Tlaxcala,Robo a casa,34
2021-08-01,Tlaxcala,Robo a casa,42
2021-09-01,Tlaxcala,Robo a casa,42
2021-10-01,Tlaxcala,Robo a casa,39
2021-11-01,Tlaxcala,Robo a casa,30
2021-12-01,Tlaxcala,Robo a casa,33
2021-01-01,Tlaxcala,Robo a negocio,33
2021-02-01,Tlaxcala,Robo a negocio,28
2021-03-01,Tlaxcala,Robo a negocio,26
2021-04-01,Tlaxcala,Robo a negocio,39
2021-05-01,Tlaxcala,Robo a negocio,23
2021-06-01,Tlaxcala,Robo a negocio,32
2021-07-01,Tlaxcala,Robo a negocio,34
2021-08-01,Tlaxcala,Robo a negocio,35
2021-09-01,Tlaxcala,Robo a negocio,25
2021-10-01,Tlaxcala,Robo a negocio,24
2021-11-01,Tlaxcala,Robo a negocio,27
2021-12-01,Tlaxcala,Robo a negocio,34
2021-01-01,Tlaxcala,Robo a vehículo,114
2021-02-01,Tlaxcala,Robo a vehículo,101
2021-03-01,Tlaxcala,Robo a vehículo,121
2021-04-01,Tlaxcala,Robo a vehículo,108
2021-05-01,Tlaxcala,Robo a vehículo,131
2021-06-01,Tlaxcala,Robo a vehículo,147
2021-07-01,Tlaxcala,Robo a vehículo,176
2021-08-01,Tlaxcala,Robo a vehículo,146
2021-09-01,Tlaxcala,Robo a vehículo,159
2021-10-01,Tlaxcala,Robo a vehículo,150
2021-11-01,Tlaxcala,Robo a vehículo,128
2021-12-01,Tlaxcala,Robo a vehículo,152
2021-01-01,Tlaxcala,Secuestros,1
2021-02-01,Tlaxcala,Secuestros,1
2021-03-01,Tlaxcala,Secuestros,1
2021-04-01,Tlaxcala,Secuestros,0
2021-05-01,Tlaxcala,Secuestros,2
2021-06-01,Tlaxcala,Secuestros,0
2021-07-01,Tlaxcala,Secuestros,1
2021-08-01,Tlaxcala,Secuestros,3
2021-09-01,Tlaxcala,Secuestros,0
2021-10-01,Tlaxcala,Secuestros,1
2021-11-01,Tlaxcala,Secuestros,0
2021-12-01,Tlaxcala,Secuestros,0
2021-01-01,Tlaxcala,Violación,2
2021-02-01,Tlaxcala,Violación,4
2021-03-01,Tlaxcala,Violación,1
2021-04-01,Tlaxcala,Violación,1
2021-05-01,Tlaxcala,Violación,0
2021-06-01,Tlaxcala,Violación,5
2021-07-01,Tlaxcala,Violación,4
2021-08-01,Tlaxcala,Violación,0
2021-09-01,Tlaxcala,Violación,4
2021-10-01,Tlaxcala,Violación,1
2021-11-01,Tlaxcala,Violación,0
2021-12-01,Tlaxcala,Violación,2
2021-01-01,Tlaxcala,Violencia familiar,0
2021-02-01,Tlaxcala,Violencia familiar,2
2021-03-01,Tlaxcala,Violencia familiar,5
2021-04-01,Tlaxcala,Violencia familiar,4
2021-05-01,Tlaxcala,Violencia familiar,3
2021-06-01,Tlaxcala,Violencia familiar,5
2021-07-01,Tlaxcala,Violencia familiar,1
2021-08-01,Tlaxcala,Violencia familiar,5
2021-09-01,Tlaxcala,Violencia familiar,9
2021-10-01,Tlaxcala,Violencia familiar,6
2021-11-01,Tlaxcala,Violencia familiar,11
2021-12-01,Tlaxcala,Violencia familiar,27
2021-01-01,Veracruz de Ignacio de la Llave,Extorsión,58
2021-02-01,Veracruz de Ignacio de la Llave,Extorsión,66
2021-03-01,Veracruz de Ignacio de la Llave,Extorsión,81
2021-04-01,Veracruz de Ignacio de la Llave,Extorsión,57
2021-05-01,Veracruz de Ignacio de la Llave,Extorsión,55
2021-06-01,Veracruz de Ignacio de la Llave,Extorsión,79
2021-07-01,Veracruz de Ignacio de la Llave,Extorsión,48
2021-08-01,Veracruz de Ignacio de la Llave,Extorsión,66
2021-09-01,Veracruz de Ignacio de la Llave,Extorsión,60
2021-10-01,Veracruz de Ignacio de la Llave,Extorsión,48
2021-11-01,Veracruz de Ignacio de la Llave,Extorsión,69
2021-12-01,Veracruz de Ignacio de la Llave,Extorsión,57
2021-01-01,Veracruz de Ignacio de la Llave,Feminicidio,6
2021-02-01,Veracruz de Ignacio de la Llave,Feminicidio,9
2021-03-01,Veracruz de Ignacio de la Llave,Feminicidio,7
2021-04-01,Veracruz de Ignacio de la Llave,Feminicidio,6
2021-05-01,Veracruz de Ignacio de la Llave,Feminicidio,3
2021-06-01,Veracruz de Ignacio de la Llave,Feminicidio,8
2021-07-01,Veracruz de Ignacio de la Llave,Feminicidio,3
2021-08-01,Veracruz de Ignacio de la Llave,Feminicidio,7
2021-09-01,Veracruz de Ignacio de la Llave,Feminicidio,5
2021-10-01,Veracruz de Ignacio de la Llave,Feminicidio,6
2021-11-01,Veracruz de Ignacio de la Llave,Feminicidio,4
2021-12-01,Veracruz de Ignacio de la Llave,Feminicidio,4
2021-01-01,Veracruz de Ignacio de la Llave,Homicidios,108
2021-02-01,Veracruz de Ignacio de la Llave,Homicidios,93
2021-03-01,Veracruz de Ignacio de la Llave,Homicidios,106
2021-04-01,Veracruz de Ignacio de la Llave,Homicidios,96
2021-05-01,Veracruz de Ignacio de la Llave,Homicidios,96
2021-06-01,Veracruz de Ignacio de la Llave,Homicidios,80
2021-07-01,Veracruz de Ignacio de la Llave,Homicidios,82
2021-08-01,Veracruz de Ignacio de la Llave,Homicidios,93
2021-09-01,Veracruz de Ignacio de la Llave,Homicidios,84
2021-10-01,Veracruz de Ignacio de la Llave,Homicidios,101
2021-11-01,Veracruz de Ignacio de la Llave,Homicidios,78
2021-12-01,Veracruz de Ignacio de la Llave,Homicidios,90
2021-01-01,Veracruz de Ignacio de la Llave,Lesiones,524
2021-02-01,Veracruz de Ignacio de la Llave,Lesiones,509
2021-03-01,Veracruz de Ignacio de la Llave,Lesiones,630
2021-04-01,Veracruz de Ignacio de la Llave,Lesiones,720
2021-05-01,Veracruz de Ignacio de la Llave,Lesiones,611
2021-06-01,Veracruz de Ignacio de la Llave,Lesiones,615
2021-07-01,Veracruz de Ignacio de la Llave,Lesiones,543
2021-08-01,Veracruz de Ignacio de la Llave,Lesiones,503
2021-09-01,Veracruz de Ignacio de la Llave,Lesiones,550
2021-10-01,Veracruz de Ignacio de la Llave,Lesiones,544
2021-11-01,Veracruz de Ignacio de la Llave,Lesiones,510
2021-12-01,Veracruz de Ignacio de la Llave,Lesiones,529
2021-01-01,Veracruz de Ignacio de la Llave,Narcomenudeo,85
2021-02-01,Veracruz de Ignacio de la Llave,Narcomenudeo,74
2021-03-01,Veracruz de Ignacio de la Llave,Narcomenudeo,69
2021-04-01,Veracruz de Ignacio de la Llave,Narcomenudeo,54
2021-05-01,Veracruz de Ignacio de la Llave,Narcomenudeo,72
2021-06-01,Veracruz de Ignacio de la Llave,Narcomenudeo,56
2021-07-01,Veracruz de Ignacio de la Llave,Narcomenudeo,101
2021-08-01,Veracruz de Ignacio de la Llave,Narcomenudeo,66
2021-09-01,Veracruz de Ignacio de la Llave,Narcomenudeo,81
2021-10-01,Veracruz de Ignacio de la Llave,Narcomenudeo,128
2021-11-01,Veracruz de Ignacio de la Llave,Narcomenudeo,111
2021-12-01,Veracruz de Ignacio de la Llave,Narcomenudeo,80
2021-01-01,Veracruz de Ignacio de la Llave,Robo a casa,257
2021-02-01,Veracruz de Ignacio de la Llave,Robo a casa,232
2021-03-01,Veracruz de Ignacio de la Llave,Robo a casa,270
2021-04-01,Veracruz de Ignacio de la Llave,Robo a casa,315
2021-05-01,Veracruz de Ignacio de la Llave,Robo a casa,256
2021-06-01,Veracruz de Ignacio de la Llave,Robo a casa,240
2021-07-01,Veracruz de Ignacio de la Llave,Robo a casa,219
2021-08-01,Veracruz de Ignacio de la Llave,Robo a casa,240
2021-09-01,Veracruz de Ignacio de la Llave,Robo a casa,249
2021-10-01,Veracruz de Ignacio de la Llave,Robo a casa,222
2021-11-01,Veracruz de Ignacio de la Llave,Robo a casa,223
2021-12-01,Veracruz de Ignacio de la Llave,Robo a casa,243
2021-01-01,Veracruz de Ignacio de la Llave,Robo a negocio,526
2021-02-01,Veracruz de Ignacio de la Llave,Robo a negocio,428
2021-03-01,Veracruz de Ignacio de la Llave,Robo a negocio,491
2021-04-01,Veracruz de Ignacio de la Llave,Robo a negocio,473
2021-05-01,Veracruz de Ignacio de la Llave,Robo a negocio,514
2021-06-01,Veracruz de Ignacio de la Llave,Robo a negocio,476
2021-07-01,Veracruz de Ignacio de la Llave,Robo a negocio,525
2021-08-01,Veracruz de Ignacio de la Llave,Robo a negocio,436
2021-09-01,Veracruz de Ignacio de la Llave,Robo a negocio,519
2021-10-01,Veracruz de Ignacio de la Llave,Robo a negocio,472
2021-11-01,Veracruz de Ignacio de la Llave,Robo a negocio,449
2021-12-01,Veracruz de Ignacio de la Llave,Robo a negocio,451
2021-01-01,Veracruz de Ignacio de la Llave,Robo a vehículo,526
2021-02-01,Veracruz de Ignacio de la Llave,Robo a vehículo,485
2021-03-01,Veracruz de Ignacio de la Llave,Robo a vehículo,549
2021-04-01,Veracruz de Ignacio de la Llave,Robo a vehículo,500
2021-05-01,Veracruz de Ignacio de la Llave,Robo a vehículo,469
2021-06-01,Veracruz de Ignacio de la Llave,Robo a vehículo,507
2021-07-01,Veracruz de Ignacio de la Llave,Robo a vehículo,481
2021-08-01,Veracruz de Ignacio de la Llave,Robo a vehículo,473
2021-09-01,Veracruz de Ignacio de la Llave,Robo a vehículo,469
2021-10-01,Veracruz de Ignacio de la Llave,Robo a vehículo,481
2021-11-01,Veracruz de Ignacio de la Llave,Robo a vehículo,470
2021-12-01,Veracruz de Ignacio de la Llave,Robo a vehículo,511
2021-01-01,Veracruz de Ignacio de la Llave,Secuestros,6
2021-02-01,Veracruz de Ignacio de la Llave,Secuestros,5
2021-03-01,Veracruz de Ignacio de la Llave,Secuestros,6
2021-04-01,Veracruz de Ignacio de la Llave,Secuestros,5
2021-05-01,Veracruz de Ignacio de la Llave,Secuestros,2
2021-06-01,Veracruz de Ignacio de la Llave,Secuestros,3
2021-07-01,Veracruz de Ignacio de la Llave,Secuestros,5
2021-08-01,Veracruz de Ignacio de la Llave,Secuestros,4
2021-09-01,Veracruz de Ignacio de la Llave,Secuestros,3
2021-10-01,Veracruz de Ignacio de la Llave,Secuestros,6
2021-11-01,Veracruz de Ignacio de la Llave,Secuestros,4
2021-12-01,Veracruz de Ignacio de la Llave,Secuestros,3
2021-01-01,Veracruz de Ignacio de la Llave,Violación,21
